client_id,city_nm,Total_spent
5-NR2KSI9J,Москва,419.0
5-NR8L7WZI,Москва,600.0
5-NREW0SBJ,Екатеринбург,1999.0
5-NRGM9DEL,Санкт-Петербург,79.9
5-NRK9PQWD,Москва,907.17
5-NRYJKOI1,Екатеринбург,3741.53
5-NRYJKOI1,Москва,1465.34
5-NRYJKOI1,Нижний Новгород,580.0
5-NS2X3XIU,Москва,983.95
5-NS2X3XIU,Санкт-Петербург,486.75
5-NS77H0F8,Москва,29.37
5-NSANB89C,Санкт-Петербург,1028.0
5-NSEFUBLX,Краснодар,809.1
5-NSJME1Q4,Москва,849.0
5-NSLH2NJ9,Москва,1160.1
5-NSQM1BAQ,Санкт-Петербург,329.0
5-NSW90IGM,Екатеринбург,1499.0
5-NSYIPR8T,Москва,2799.0
5-NSZFPTP8,Самара,699.3
5-NT6NQODR,Нижний Новгород,3159.3
5-NT6T0ZNR,Санкт-Петербург,199.5
5-NTA8IKAY,Москва,1142.0
5-NTRHCAOU,Москва,30.6
5-NU2J9D91,Санкт-Петербург,699.0
5-NU3HEEEW,Красноярск,2499.0
5-NU5WEXW3,Самара,503.75
5-NU5Y362I,Нижний Новгород,87.0
5-NUAEXGPR,Москва,1423.75
5-NUB4O8H0,Москва,69.75
5-NUSOLE9J,Санкт-Петербург,149.75
5-NUSXNLWJ,Нижний Новгород,29.0
5-NUW86UJU,Москва,299.5
5-NUXNXXK5,Казань,262.5
5-NUYEQ82A,Москва,1999.0
5-NUYEQ82A,Санкт-Петербург,419.4
5-NV0G45EL,Пермь,14.9
5-NV1XX6BK,Санкт-Петербург,329.67
5-NVG71P62,Екатеринбург,558.88
5-NVVZZL8Z,Москва,759.2
5-NW8IUUTS,Москва,550.0
5-NWAN1194,Москва,327.53
5-NWDVSU13,Москва,1422.0
5-NWFYG55X,Санкт-Петербург,360.0
5-NWJNA011,Краснодар,348.0
5-NWJNA011,Москва,1725.75
5-NWJNA011,Санкт-Петербург,107.8
5-NWJNA011,Уфа,129.5
5-NWK5K495,Санкт-Петербург,1600.0
5-NWUBEWNY,Казань,949.0
5-NX0YS102,Санкт-Петербург,499.0
5-NX3S2CGZ,Москва,1151.35
5-NX5EF18O,Москва,679.0
5-NX62H52O,Москва,124.75
5-NX62H52O,Ростов-на-Дону,524.75
5-NXEQUEYA,Воронеж,639.6
5-NXI3W20Y,Самара,3927.29
5-NXJ4IYR9,Москва,547.25
5-NXPCNEF8,Санкт-Петербург,32.28
5-NXS9P04C,Москва,1228.7
5-NXSLCAJY,Санкт-Петербург,724.0
5-NXV79432,Санкт-Петербург,2610.0
5-NY2Y48CG,Москва,642.56
5-NY43VBSH,Москва,1645.0
5-NY43VBSH,Пермь,385.0
5-NY43VBSH,Санкт-Петербург,550.0
5-NY9UWQPK,Красноярск,2400.0
5-NYE6VLKO,Москва,3002.7
5-NYGUSUSC,Москва,782.88
5-NYSGNEZH,Москва,672.0
5-NYXJQOUB,Москва,624.75
5-NYZYDOKK,Екатеринбург,899.0
5-NZ1NK2NW,Москва,360.0
5-NZ57YKYF,Екатеринбург,1501.5
5-NZ57YKYF,Казань,246.5
5-NZ57YKYF,Нижний Новгород,171.5
5-NZ57YKYF,Пермь,182.0
5-NZ57YKYF,Санкт-Петербург,264.0
5-NZ57YKYF,Челябинск,449.7
5-NZDA058N,Москва,1132.0
5-NZG6XXLP,Москва,550.0
5-NZGZ0TKF,Москва,1005.3
5-NZIB1GX9,Санкт-Петербург,449.7
5-NZJA69LY,Омск,1731.16
5-NZK7WZY9,Пермь,683.0
5-NZNFH61Z,Москва,396.0
5-NZT7L9ZJ,Москва,390.05
5-NZWHVVR2,Санкт-Петербург,179.1
5-NZWHVVR2,Уфа,391.0
5-O08WMIEL,Санкт-Петербург,1103.01
5-O0BBYYWX,Москва,930.0
5-O0EHWR9M,Москва,1158.08
5-O0RTXX1A,Ростов-на-Дону,362.5
5-O0VW4XZF,Москва,299.5
5-O16SKH4E,Москва,282.75
5-O1FPWE42,Волгоград,133.0
5-O1IRH9W3,Омск,417.25
5-O1K8TZAC,Москва,603.79
5-O1KPC4WU,Екатеринбург,769.3
5-O1WZ39SQ,Екатеринбург,199.5
5-O1WZ39SQ,Москва,173.3
5-O1WZ39SQ,Омск,1360.0
5-O21KXNLP,Красноярск,300.0
5-O23SKNW8,Самара,24.9
5-O25S9VXB,Екатеринбург,149.7
5-O25S9VXB,Москва,149.7
5-O2ASI4NA,Москва,994.35
5-O2B288HN,Москва,1100.0
5-O2E0341F,Москва,1677.88
5-O2LCA7SB,Москва,599.0
5-O2LIFVGG,Краснодар,1029.47
5-O2PWZNIN,Челябинск,2033.3
5-O2QL7XMH,Санкт-Петербург,882.55
5-O2Y2JLF8,Москва,385.0
5-O2Y2JLF8,Санкт-Петербург,818.2
5-O31EHFG1,Москва,2999.0
5-O31ME0MA,Москва,435.0
5-O32USFLZ,Санкт-Петербург,754.5
5-O33BQQMY,Москва,149.75
5-O35GCBAF,Казань,252.0
5-O3A5BBEX,Челябинск,1930.0
5-O3QEXNM6,Москва,699.0
5-O3TOFVHE,Москва,560.0
5-O40QU4O5,Санкт-Петербург,29.0
5-O42ADG98,Санкт-Петербург,1765.12
5-O45LIXJO,Санкт-Петербург,2799.0
5-O4MCB1YO,Санкт-Петербург,194.7
5-O4U5KB38,Красноярск,194.7
5-O59OBAX9,Краснодар,1199.0
5-O5J2EXYZ,Екатеринбург,1130.18
5-O5J2EXYZ,Казань,505.04
5-O5J2EXYZ,Самара,505.04
5-O5MD3G6F,Санкт-Петербург,672.27
5-O5R1ZZ0D,Воронеж,479.6
5-O5WW2U9D,Нижний Новгород,2830.86
5-O6J92KOD,Екатеринбург,178.1
5-O6NR7CT7,Казань,719.24
5-O6ZB163V,Нижний Новгород,79.8
5-O70CHE9E,Воронеж,83.7
5-O72HMDFD,Нижний Новгород,899.0
5-O7FDLDWW,Екатеринбург,599.0
5-O7FDLDWW,Санкт-Петербург,1199.25
5-O7GG7MCT,Москва,650.0
5-O7GQWMQP,Волгоград,616.85
5-O7GQWMQP,Москва,313.5
5-O7GQWMQP,Новосибирск,312.8
5-O7GQWMQP,Санкт-Петербург,856.0
5-O7GQWMQP,Челябинск,249.0
5-O7QFJAMG,Москва,1014.0
5-O87NYAQ9,Москва,175.0
5-O8P79P99,Санкт-Петербург,325.0
5-O8QIKSE7,Краснодар,179.9
5-O8REB45M,Ростов-на-Дону,385.0
5-O8XTHWE7,Москва,1999.0
5-O91A6IHY,Москва,415.0
5-O9576327,Москва,382.25
5-O9976RXC,Санкт-Петербург,46.93
5-O9SGZZCI,Москва,3529.53
5-O9SGZZCI,Челябинск,25.98
5-O9U4RIN3,Москва,680.0
5-O9UQNC40,Казань,725.0
5-OAF09E5O,Екатеринбург,450.0
5-OAF09E5O,Ростов-на-Дону,899.0
5-OAMOYARL,Красноярск,1015.51
5-OAPJU2WU,Москва,1378.9
5-OAPJU2WU,Санкт-Петербург,133.0
5-OAU70Z3F,Нижний Новгород,1099.0
5-OB5QKIF3,Казань,129.0
5-OB8LX7NB,Краснодар,181.72
5-OBI207IE,Казань,539.4
5-OBI207IE,Москва,1121.5
5-OBI207IE,Самара,636.57
5-OCDQJWLC,Москва,1766.65
5-OCF3FT5I,Новосибирск,584.35
5-OCJJJB17,Екатеринбург,1360.0
5-OCNJH9O5,Москва,130.5
5-OCQQBYRC,Екатеринбург,3099.0
5-OD3UZWV4,Москва,1989.6
5-OD57CKG2,Краснодар,749.0
5-OD6F56QL,Краснодар,2839.0
5-OD6H9SOK,Уфа,379.62
5-OD6ZQB14,Санкт-Петербург,1648.6
5-OD7SUKJR,Москва,32.28
5-ODASM0TU,Ростов-на-Дону,1233.0
5-ODIJOCYF,Москва,882.55
5-ODK3R0HD,Москва,355.0
5-ODK3R0HD,Нижний Новгород,1199.0
5-ODK3R0HD,Новосибирск,259.0
5-ODK3R0HD,Санкт-Петербург,2308.54
5-ODN9VXKQ,Екатеринбург,829.6
5-ODO0DFXI,Волгоград,87.25
5-ODRZVX10,Воронеж,259.0
5-ODY3XJ0Z,Краснодар,1287.51
5-OE16BA80,Пермь,25.9
5-OE5BJRQ1,Санкт-Петербург,1365.0
5-OEQGL006,Москва,1749.5
5-OEYX3ULP,Москва,1600.0
5-OF5SOLD1,Москва,499.0
5-OF5SOLD1,Омск,725.0
5-OFDTH6UJ,Казань,73.8
5-OFEOMPL9,Москва,550.0
5-OFEZVS9Z,Санкт-Петербург,2069.0
5-OFJM7ZTU,Москва,270.0
5-OFRGS69F,Санкт-Петербург,2499.0
5-OG4ZTCD9,Пермь,133.0
5-OGD82OXT,Москва,82.0
5-OGDYVDLG,Казань,78.29
5-OGEWY5HF,Москва,79.9
5-OGJEFK2E,Нижний Новгород,154.0
5-OGO21WZ7,Пермь,487.2
5-OGU6WDNG,Москва,413.75
5-OH2HSIZI,Пермь,749.0
5-OH5L4KNP,Санкт-Петербург,69.9
5-OH74HV09,Москва,1899.05
5-OH7AZIFN,Москва,390.0
5-OHESPIFK,Москва,461.5
5-OHESPIFK,Санкт-Петербург,461.5
5-OHQ937NJ,Волгоград,32.28
5-OHSURKTG,Москва,367.26
5-OHT0IQTW,Екатеринбург,1099.0
5-OHTVCCWK,Пермь,199.01
5-OHZQMZGI,Москва,679.0
5-OI888NF7,Санкт-Петербург,300.0
5-OI88VVWN,Москва,2639.34
5-OI88VVWN,Санкт-Петербург,329.67
5-OI8DCFPZ,Москва,29.0
5-OITX04O4,Новосибирск,199.0
5-OIXX1E5E,Екатеринбург,555.0
5-OIXX1E5E,Москва,905.0
5-OIXX1E5E,Ростов-на-Дону,55.25
5-OIXX1E5E,Санкт-Петербург,65.0
5-OJDDP830,Санкт-Петербург,708.9
5-OJGHIRFW,Омск,399.6
5-OJK098F3,Москва,1632.0
5-OJK098F3,Санкт-Петербург,515.0
5-OJK55N56,Москва,1160.1
5-OJZIB014,Москва,1402.16
5-OK1ZE7ZB,Москва,1398.0
5-OK3Y8CO4,Санкт-Петербург,599.0
5-OK67YNC8,Санкт-Петербург,930.0
5-OK6Q7EWW,Москва,1244.0
5-OK6R7MDW,Краснодар,200.0
5-OK6R7MDW,Красноярск,399.6
5-OK6R7MDW,Новосибирск,194.7
5-OK6R7MDW,Санкт-Петербург,759.6
5-OK6R7MDW,Уфа,180.0
5-OKCCV9G3,Санкт-Петербург,14.9
5-OKJBO9NE,Москва,311.6
5-OKJBO9NE,Санкт-Петербург,180.0
5-OKOS1BZK,Челябинск,354.12
5-OKSK8QEH,Санкт-Петербург,1603.85
5-OKY29239,Москва,972.3
5-OKY29239,Санкт-Петербург,39.5
5-OL9GGRJO,Новосибирск,1099.0
5-OLBPH01L,Екатеринбург,949.0
5-OLG3HN55,Москва,679.0
5-OLLCHZXY,Москва,570.0
5-OLPBJ2VY,Санкт-Петербург,155.68
5-OLS3YERG,Волгоград,2399.0
5-OLXKI5QX,Новосибирск,67.35
5-OLZHH4KI,Москва,2907.05
5-OLZXYP8D,Москва,133.0
5-OM1CEHT2,Санкт-Петербург,1538.5
5-OM7GDWW1,Челябинск,435.0
5-OM9RM2L5,Москва,440.0
5-OM9RM2L5,Санкт-Петербург,440.0
5-OMCJNJOM,Москва,22.12
5-ON2C3NGI,Санкт-Петербург,195.0
5-ON4YFRS0,Москва,2900.0
5-ON6S9OG4,Санкт-Петербург,1360.0
5-ON8HQT7J,Москва,174.65
5-ON8HQT7J,Самара,29.9
5-ON8HQT7J,Санкт-Петербург,41.9
5-ON8M2HRB,Ростов-на-Дону,917.0
5-ONA9GAQB,Самара,159.8
5-OO52CEUU,Екатеринбург,329.67
5-OO52CEUU,Москва,2343.75
5-OO94W2TL,Краснодар,25.98
5-OOG1TSNM,Москва,2349.25
5-OP77J17S,Москва,1288.9
5-OPCLUP3Y,Казань,499.8
5-OPCLUP3Y,Красноярск,35.85
5-OPE8D5KT,Санкт-Петербург,662.6
5-OPGPLHKJ,Москва,24.9
5-OPGPLHKJ,Новосибирск,49.0
5-OPJDP91W,Москва,539.4
5-OPKGD2P1,Ростов-на-Дону,360.84
5-OPLS42JJ,Санкт-Петербург,100.1
5-OPTHZTNT,Москва,749.5
5-OPUTCPED,Санкт-Петербург,209.5
5-OQ4SQEWF,Екатеринбург,320.0
5-OQ7PUPBV,Москва,570.0
5-OQHVH366,Москва,1179.9
5-OQMVCI2K,Санкт-Петербург,185.64
5-OQN92SYK,Омск,549.0
5-OQXA4BEO,Москва,1169.1
5-OQYXT3RZ,Казань,912.8
5-ORK2FVI6,Москва,480.0
5-ORX71055,Москва,1198.0
5-OS4SSOS5,Москва,555.0
5-OSACN88Q,Москва,29.0
5-OSD3KA1K,Красноярск,59.85
5-OSD3KA1K,Москва,82.0
5-OSMDE7I2,Москва,555.0
5-OSRCK53H,Москва,239.2
5-OTERMLTM,Санкт-Петербург,90.3
5-OTS20MFO,Уфа,1613.3
5-OV0HFK7Q,Волгоград,329.67
5-OV23M1K7,Пермь,32.28
5-OV2ATECE,Екатеринбург,3709.3
5-OV2ATECE,Казань,180.0
5-OV2ATECE,Москва,570.0
5-OV38JDZY,Москва,360.0
5-OVQ3JHDA,Москва,331.8
5-OVR7528U,Москва,1058.7
5-OVSOWTDN,Уфа,600.37
5-OVY3PRYB,Москва,359.0
5-OW17A0D7,Санкт-Петербург,186.0
5-OW3WZ87U,Москва,655.59
5-OW6ABAGQ,Санкт-Петербург,299.0
5-OWAY43Y6,Пермь,699.0
5-OWM0SDDW,Санкт-Петербург,550.0
5-OWMKU3IZ,Москва,73.8
5-OWRK0LNA,Москва,435.0
5-OWS0O1PB,Санкт-Петербург,771.8
5-OWVXTK7Y,Москва,244.5
5-OWX15BFF,Москва,1893.2
5-OWX15BFF,Новосибирск,930.0
5-OWX15BFF,Санкт-Петербург,1347.76
5-OX9S03BC,Москва,249.0
5-OXA4DWW0,Москва,1008.0
5-OXC9QYP3,Москва,1549.0
5-OXDP5Z5I,Москва,1199.0
5-OXDP5Z5I,Пермь,449.01
5-OXQK7Y69,Москва,27.72
5-OXXZ25YZ,Санкт-Петербург,2352.65
5-OXYI4ISI,Москва,3780.93
5-OYN83F8G,Москва,936.0
5-OYUNUHGH,Волгоград,679.0
5-OYVWJQV2,Москва,69.8
5-OYXDH01S,Новосибирск,1051.12
5-OZ9LYEPU,Уфа,775.0
5-OZFUXNUM,Нижний Новгород,238.9
5-P01PWAPH,Санкт-Петербург,674.75
5-P095CQG5,Москва,1733.05
5-P0A6COG6,Москва,282.75
5-P0CNGAMI,Екатеринбург,288.0
5-P0KMKPJZ,Москва,812.0
5-P0L5RSOK,Москва,550.0
5-P167XDB5,Казань,1099.0
5-P1H6A15F,Москва,24.9
5-P1HB07RI,Москва,828.72
5-P1JGB6LC,Москва,82.0
5-P1K58AV1,Санкт-Петербург,404.55
5-P28KYQ1K,Краснодар,550.0
5-P28KYQ1K,Новосибирск,710.0
5-P28KYQ1K,Санкт-Петербург,435.0
5-P29RQ6UH,Екатеринбург,385.0
5-P29RQ6UH,Москва,133.0
5-P29RQ6UH,Ростов-на-Дону,133.0
5-P29RQ6UH,Самара,133.0
5-P2M216XV,Новосибирск,1986.2
5-P2QHR3MB,Москва,839.8
5-P2QHR3MB,Санкт-Петербург,1628.0
5-P2WJCAZK,Москва,172.1
5-P2WJCAZK,Омск,29.0
5-P316A6BU,Екатеринбург,1999.0
5-P36QM0J9,Санкт-Петербург,1109.0
5-P37U4VGY,Санкт-Петербург,550.0
5-P37Z0PAW,Москва,391.44
5-P3CAPUP4,Санкт-Петербург,1999.0
5-P3G4O7RV,Казань,399.6
5-P3LTPEEP,Омск,324.0
5-P44S4JMR,Москва,679.0
5-P4CG64VG,Казань,329.0
5-P4DOVVC2,Челябинск,899.4
5-P4II98KK,Санкт-Петербург,3985.52
5-P4JW5F50,Москва,722.5
5-P4JW5F50,Санкт-Петербург,355.0
5-P4Q6WOHM,Москва,199.0
5-P4SOJS76,Санкт-Петербург,124.0
5-P4TD6QI1,Ростов-на-Дону,2399.0
5-P4UKX83X,Москва,679.0
5-P591YQ2J,Новосибирск,403.2
5-P5A2NVWT,Москва,79.9
5-P5BFNS7O,Москва,149.85
5-P5BFNS7O,Санкт-Петербург,149.85
5-P5EIJJKJ,Воронеж,465.0
5-P5GD2B3X,Санкт-Петербург,350.71
5-P5PCJZI9,Санкт-Петербург,839.0
5-P5PV82GS,Краснодар,899.4
5-P5YOS9SH,Москва,749.75
5-P63KLT8N,Москва,1099.0
5-P65UBCQZ,Санкт-Петербург,580.0
5-P6HNDSZT,Екатеринбург,435.0
5-P6UEJEBX,Москва,1712.1
5-P6W38PB4,Москва,1199.0
5-P6X5CR5B,Москва,282.75
5-P6XN1OCZ,Москва,329.67
5-P714N4S9,Москва,639.6
5-P79BZ1RR,Москва,1196.0
5-P7CTFZQD,Москва,814.0
5-P7DEAA3T,Пермь,195.0
5-P7DGZ1O7,Нижний Новгород,185.07
5-P7DGZ1O7,Новосибирск,599.0
5-P7W836KM,Казань,139.8
5-P7ZQERR4,Омск,95.65
5-P823UCB4,Москва,149.7
5-P891MP5R,Екатеринбург,249.0
5-P8B16KU0,Москва,1253.0
5-P8B16KU0,Нижний Новгород,1099.0
5-P8BCVKS1,Москва,349.0
5-P8HRGXTM,Москва,360.0
5-P8S5NUF6,Санкт-Петербург,24.9
5-P8SZAUG7,Красноярск,360.0
5-P8SZAUG7,Пермь,360.0
5-P8SZAUG7,Санкт-Петербург,399.0
5-P910903R,Казань,299.4
5-P910903R,Москва,360.0
5-P97DVL50,Москва,932.28
5-P97VL4F9,Москва,132.6
5-P9I5MN4Y,Москва,360.0
5-P9IT879L,Москва,299.4
5-P9JHAGI7,Москва,133.0
5-P9NT9C5S,Воронеж,1499.0
5-P9NT9C5S,Нижний Новгород,42.25
5-P9NT9C5S,Пермь,2999.0
5-P9NT9C5S,Ростов-на-Дону,2999.0
5-P9NT9C5S,Уфа,674.55
5-P9NT9C5S,Челябинск,199.5
5-P9V3OQG5,Москва,371.4
5-PAI6RIOW,Москва,228.9
5-PALF09I5,Москва,249.75
5-PALI2UZF,Ростов-на-Дону,199.5
5-PAMAOJVV,Екатеринбург,999.5
5-PAMAOJVV,Москва,251.75
5-PAMAOJVV,Омск,504.75
5-PAMAOJVV,Пермь,329.0
5-PANIAWWD,Москва,3185.6800000000003
5-PANIAWWD,Ростов-на-Дону,550.0
5-PANIAWWD,Самара,180.0
5-PANIAWWD,Санкт-Петербург,669.75
5-PAP11RO7,Москва,2498.0
5-PAP11RO7,Санкт-Петербург,1004.15
5-PB3QLDXI,Волгоград,1600.0
5-PB3QLDXI,Санкт-Петербург,1468.0
5-PB8DQUA3,Казань,3498.3
5-PBBT3OEY,Москва,999.0
5-PBDMKXFH,Санкт-Петербург,924.0
5-PBE1F6IY,Ростов-на-Дону,1099.0
5-PBEWDYXH,Екатеринбург,90.3
5-PBHACZPA,Москва,380.7
5-PBU0WXNQ,Челябинск,299.4
5-PBU4928R,Москва,629.0
5-PBU4928R,Нижний Новгород,629.0
5-PBU4928R,Санкт-Петербург,629.0
5-PBXN3NTX,Санкт-Петербург,629.0
5-PBZBEFY6,Москва,36.0
5-PC6PNI03,Красноярск,550.0
5-PC6PNI03,Санкт-Петербург,32.28
5-PC8U1REN,Краснодар,259.0
5-PC8U1REN,Челябинск,435.0
5-PCAH0F5K,Москва,149.75
5-PCG0COLW,Казань,679.0
5-PCG0COLW,Москва,1249.0
5-PCKL31SI,Челябинск,179.85
5-PCON8JOW,Санкт-Петербург,360.0
5-PCSNFXEM,Москва,968.4
5-PCSNFXEM,Санкт-Петербург,599.5
5-PCSNFXEM,Уфа,1271.71
5-PCSO5BU2,Санкт-Петербург,814.0
5-PCXRAYMY,Москва,329.67
5-PDJ5BYTX,Москва,629.0
5-PDJ5BYTX,Санкт-Петербург,679.0
5-PDX88Q7L,Москва,1859.0
5-PDXRGQ2P,Новосибирск,72.0
5-PE0M8N5F,Новосибирск,1460.0
5-PE5R0MFV,Москва,858.7
5-PEALZPPI,Екатеринбург,194.7
5-PEB91W12,Санкт-Петербург,30.6
5-PECT2C2X,Краснодар,199.0
5-PECT2C2X,Челябинск,30.6
5-PEMTLQB9,Самара,3070.63
5-PEMTLQB9,Санкт-Петербург,759.6
5-PENPWXTM,Красноярск,1499.0
5-PEV665SQ,Казань,87.0
5-PF318GLF,Пермь,1418.0
5-PF3XIQOZ,Москва,824.25
5-PF40ZNJM,Санкт-Петербург,279.6
5-PF4TJ6LK,Екатеринбург,550.0
5-PF4TJ6LK,Москва,1889.0
5-PF4TJ6LK,Санкт-Петербург,1179.0
5-PF7WI3HY,Санкт-Петербург,79.8
5-PFDE58XF,Москва,873.54
5-PFJJ6XV7,Москва,25.98
5-PFMTU7XG,Москва,1119.6
5-PFXHSA2W,Москва,1299.0
5-PGFT3G0P,Санкт-Петербург,199.0
5-PGG5MBUM,Краснодар,329.0
5-PGG5MBUM,Ростов-на-Дону,350.0
5-PGG5MBUM,Санкт-Петербург,745.34
5-PHB911AK,Москва,154.0
5-PHE0JN4X,Москва,515.0
5-PHE0JN4X,Санкт-Петербург,930.0
5-PHE4T8RV,Нижний Новгород,834.15
5-PHGW2513,Москва,246.0
5-PHIE20P8,Санкт-Петербург,2126.98
5-PHIYAGN5,Москва,1099.0
5-PHK9XTQN,Челябинск,608.0500000000001
5-PHKZJ9XS,Москва,97.72
5-PHOWA2SD,Новосибирск,1299.0
5-PHOWA2SD,Челябинск,1299.0
5-PHQLXPW2,Москва,52.2
5-PHZUO68I,Москва,1819.6
5-PIBI7MQW,Москва,2148.19
5-PIKJWSB9,Москва,679.0
5-PILM404F,Нижний Новгород,3358.1
5-PIMB7ARR,Москва,288.0
5-PIMB7ARR,Нижний Новгород,288.0
5-PIMIMGIQ,Москва,149.25
5-PIXRCN51,Москва,174.75
5-PJ9OWKGV,Москва,1278.85
5-PJA6N4BZ,Москва,515.0
5-PJAE7VOH,Пермь,57.8
5-PJG0D46J,Ростов-на-Дону,736.2
5-PJYR29KG,Москва,282.75
5-PK71EE8A,Новосибирск,32.28
5-PKAR7T7Q,Санкт-Петербург,360.0
5-PKDAF0SO,Пермь,2222.73
5-PKH5LJ78,Москва,279.65
5-PKJ0Y16G,Новосибирск,111.72
5-PKNAUTCC,Красноярск,2999.0
5-PKNBGX35,Санкт-Петербург,728.75
5-PKTH5NS0,Москва,299.8
5-PKTH5NS0,Санкт-Петербург,366.25
5-PKYL13WG,Санкт-Петербург,133.0
5-PL1RG9E6,Москва,1199.0
5-PL2P3B4J,Санкт-Петербург,29.0
5-PL5YO0KI,Санкт-Петербург,545.75
5-PL5ZAAQI,Казань,2400.0
5-PL5ZAAQI,Москва,3819.0
5-PL5ZAAQI,Новосибирск,619.0
5-PL5ZAAQI,Санкт-Петербург,1600.0
5-PL5ZAAQI,Уфа,619.0
5-PL7AIW40,Москва,2799.3
5-PL8FDGYX,Москва,693.05
5-PL8FDGYX,Новосибирск,749.5
5-PLI8NRRS,Москва,159.8
5-PLPACC2G,Москва,1020.89
5-PLS2J6G1,Москва,2957.59
5-PLXH07UO,Казань,1669.6
5-PM9O8BFN,Москва,2799.3
5-PM9QVKIL,Челябинск,1099.0
5-PMHYIFQ2,Москва,1119.01
5-PMM7S649,Санкт-Петербург,149.0
5-PMMJD8SG,Москва,19.9
5-PN2E9YUR,Москва,435.0
5-PN3ME0AD,Новосибирск,1199.0
5-PN5WLTDV,Санкт-Петербург,806.65
5-PNBFU7AE,Красноярск,886.8
5-PNK912FW,Санкт-Петербург,124.75
5-PNMXXR4B,Москва,549.0
5-PNMXXR4B,Санкт-Петербург,217.5
5-PNMXXR4B,Челябинск,133.0
5-PO9OXDPT,Краснодар,1099.0
5-PP1VHBX9,Санкт-Петербург,515.0
5-PP67CCVN,Москва,674.25
5-PPE8MYVI,Москва,2345.0
5-PPE9SV06,Москва,2092.4
5-PPJYMD7R,Воронеж,29.0
5-PPMWMME2,Краснодар,1704.0
5-PPOMA6ZM,Москва,570.0
5-PPQ6TT11,Москва,195.0
5-PR04GHS9,Москва,3838.0
5-PR04GHS9,Пермь,749.0
5-PR20NBRF,Ростов-на-Дону,435.0
5-PRMR0APM,Новосибирск,174.75
